year,county,state,sex_and_age_total_population,sex_and_age_male,sex_and_age_female,sex_and_age_under_5_years,sex_and_age_5_to_9_years,sex_and_age_10_to_14_years,sex_and_age_15_to_19_years,sex_and_age_20_to_24_years,sex_and_age_25_to_34_years,sex_and_age_35_to_44_years,sex_and_age_45_to_54_years,sex_and_age_55_to_59_years,sex_and_age_60_to_64_years,sex_and_age_65_to_74_years,sex_and_age_75_to_84_years,sex_and_age_85_years_and_over,sex_and_age_median_age_years,sex_and_age_18_years_and_over,sex_and_age_21_years_and_over,sex_and_age_62_years_and_over,sex_and_age_65_years_and_over,sex_and_age_18_years_and_over.1,sex_and_age_male.1,sex_and_age_female.1,sex_and_age_65_years_and_over.1,sex_and_age_male.2,sex_and_age_female.2,race_total_population,race_one_race,race_two_or_more_races,race_one_race.1,race_one_race_white,race_one_race_black_or_african_american,race_one_race_american_indian_and_alaska_native,race_one_race_american_indian_and_alaska_native_ch,race_one_race_american_indian_and_alaska_native_ch.1,race_one_race_american_indian_and_alaska_native_na,race_one_race_american_indian_and_alaska_native_si,race_one_race_asian,race_one_race_asian_asian_indian,race_one_race_asian_chinese,race_one_race_asian_filipino,race_one_race_asian_japanese,race_one_race_asian_korean,race_one_race_asian_vietnamese,state_fips,county_fips,race_one_race_asian_other_asian,race_one_race_native_hawaiian_and_other_pacific_is,race_one_race_native_hawaiian_and_other_pacific_is.1,race_one_race_native_hawaiian_and_other_pacific_is.2,race_one_race_native_hawaiian_and_other_pacific_is.3,race_one_race_native_hawaiian_and_other_pacific_is.4,race_one_race_some_other_race,race_two_or_more_races.1,race_two_or_more_races_white_and_black_or_african_,race_two_or_more_races_white_and_american_indian_a,race_two_or_more_races_white_and_asian,race_two_or_more_races_black_or_african_american_a,race_race_alone_or_in_combination_with_one_or_more,race_white,race_black_or_african_american,race_american_indian_and_alaska_native,race_asian,race_native_hawaiian_and_other_pacific_islander,race_some_other_race,hispanic_or_latino_and_race_total_population,hispanic_or_latino_and_race_hispanic_or_latino_of_,hispanic_or_latino_and_race_hispanic_or_latino_of_.1,hispanic_or_latino_and_race_hispanic_or_latino_of_.2,hispanic_or_latino_and_race_hispanic_or_latino_of_.3,hispanic_or_latino_and_race_hispanic_or_latino_of_.4,hispanic_or_latino_and_race_not_hispanic_or_latino,hispanic_or_latino_and_race_not_hispanic_or_latino.1,hispanic_or_latino_and_race_not_hispanic_or_latino.2,hispanic_or_latino_and_race_not_hispanic_or_latino.3,hispanic_or_latino_and_race_not_hispanic_or_latino.4,hispanic_or_latino_and_race_not_hispanic_or_latino.5,hispanic_or_latino_and_race_not_hispanic_or_latino.6,hispanic_or_latino_and_race_not_hispanic_or_latino.7,hispanic_or_latino_and_race_not_hispanic_or_latino.8,hispanic_or_latino_and_race_not_hispanic_or_latino.9,total_housing_units
2010,Baker County,Georgia,3657,1656,2001,446,271,200,276,258,309,397,558,240,144,352,139,67,37.2,2560,2423,595,558,2560,1190,1370,558,219,339,3657,3657,0,3657,1472,2162,23,0,0,0,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,3657,1472,2162,23,0,0,0,3657,0,0,0,0,0,3657,1472,2162,23,0,0,0,0,0,0,1568
2010,Baldwin County,Georgia,46905,24130,22775,2806,2238,2644,4099,6370,5637,5792,6534,3103,2163,3154,1972,393,34.4,37559,33303,6816,5519,37559,19281,18278,5519,2534,2985,46905,46606,299,46606,26033,19855,33,33,0,0,0,623,80,118,216,26,113,17,13,9,53,0,0,0,0,0,62,299,82,62,90,0,46905,26297,19985,108,731,0,96,46905,945,533,105,75,232,45960,25329,19776,33,623,0,0,199,0,199,19692
2010,Banks County,Georgia,17840,9047,8793,1162,1222,1432,1240,1015,2139,2611,2605,1165,1075,1352,529,293,37.5,13228,12618,2699,2174,13228,6547,6681,2174,975,1199,17840,17680,160,17680,16548,478,18,0,0,0,18,177,0,60,0,0,0,0,13,11,117,0,0,0,0,0,459,160,0,142,0,2,17840,16704,482,162,177,0,475,17840,991,706,3,72,210,16849,16032,478,18,177,0,0,144,0,144,7371
2010,Barrow County,Georgia,66359,32777,33582,5747,5392,4748,4698,4030,10171,10596,8663,3119,3238,3548,1976,433,32.9,47545,44917,7698,5957,47545,23064,24481,5957,2435,3522,66359,65173,1186,65173,53540,7616,119,0,85,0,0,2275,72,54,123,25,239,49,13,13,1713,0,0,0,0,0,1623,1186,686,312,96,0,66359,54709,8319,431,2371,0,1715,66359,5330,3101,440,169,1620,61029,50233,7495,85,2275,0,0,941,37,904,25796
2010,Bartow County,Georgia,97423,47769,49654,7182,7406,7349,6941,5703,12778,15213,14595,5643,4667,5978,3137,831,36.1,70866,67170,12685,9946,70866,34360,36506,9946,4213,5733,97423,96384,1039,96384,80027,9809,411,234,18,0,3,778,122,41,33,33,175,273,13,15,101,62,28,0,34,0,5297,1039,429,258,53,0,97423,80888,10339,684,925,124,5502,97423,6963,5385,316,83,1179,90460,78332,9746,395,771,62,333,821,19,802,38884
2010,Ben Hill County,Georgia,17631,8568,9063,1310,1513,1034,1286,1125,1908,2668,2283,1038,1085,1217,932,232,37.2,12923,12300,3022,2381,12923,6084,6839,2381,956,1425,17631,17546,85,17546,10386,6338,0,0,0,0,0,77,48,0,0,0,0,29,13,17,0,0,0,0,0,0,745,85,0,0,0,0,17631,10471,6338,0,77,0,830,17631,1026,880,113,0,33,16605,10207,6321,0,77,0,0,0,0,0,7929
2010,Berrien County,Georgia,18708,9070,9638,1240,1345,1334,1372,1199,2163,2712,2553,1198,1012,1520,710,350,37.3,13871,13304,3130,2580,13871,6701,7170,2580,1085,1495,18708,18563,145,18563,15889,2207,0,0,0,0,0,0,0,0,0,0,0,0,13,19,0,0,0,0,0,0,467,145,93,47,0,0,18708,16034,2300,47,0,5,467,18708,786,655,66,0,65,17922,15524,2207,0,0,0,46,145,0,145,8454
2010,Bibb County,Georgia,154810,72611,82199,11351,10770,10955,13370,9660,20405,19552,21688,9344,8145,10083,7101,2386,35.5,114783,106266,24212,19570,114783,52206,62577,19570,7511,12059,154810,152825,1985,152825,68843,78866,377,117,0,0,38,2454,870,250,574,18,284,328,13,21,130,0,0,0,0,0,2285,1985,985,252,185,152,154810,70540,80378,1070,2802,16,2321,154810,4085,2128,422,67,1468,150725,67072,78510,278,2454,0,511,1900,0,1900,69675
2010,Bleckley County,Georgia,12937,6074,6863,711,742,1020,1477,907,995,1902,1910,565,794,987,663,264,39.2,9952,8718,2377,1914,9952,4570,5382,1914,760,1154,12937,12937,0,12937,8865,3824,0,0,0,0,0,185,0,0,0,0,12,173,13,23,0,0,0,0,0,0,63,0,0,0,0,0,12937,8865,3824,0,185,0,63,12937,23,17,0,0,6,12914,8851,3824,0,185,0,54,0,0,0,5264
2010,Brantley County,Georgia,17650,8858,8792,1218,1105,1519,1346,1120,2005,2482,2610,1217,913,1343,675,97,37.2,12920,12054,2595,2115,12920,6391,6529,2115,971,1144,17650,17577,73,17577,16681,793,30,0,0,0,30,73,0,0,0,0,0,73,13,25,0,0,0,0,0,0,0,73,22,51,0,0,17650,16754,815,81,73,0,0,17650,199,185,0,0,14,17451,16482,793,30,73,0,0,73,0,73,7839
2010,Brooks County,Georgia,16338,7956,8382,1186,801,1202,1422,1137,1619,2188,2242,970,1081,1351,692,447,38.8,12458,11555,3154,2490,12458,6010,6448,2490,1033,1457,16338,16180,158,16180,9744,5983,19,0,0,0,0,38,0,0,12,0,26,0,13,27,0,0,0,0,0,0,396,158,11,100,0,0,16338,9902,5994,166,85,0,396,16338,777,614,0,14,149,15561,9490,5856,19,38,0,0,158,0,158,7582
2010,Bryan County,Georgia,29039,14340,14699,2082,2492,2380,2358,1495,3396,4793,4508,1557,1560,1430,814,174,35.5,20574,19305,3237,2418,20574,9937,10637,2418,1081,1337,29039,28153,886,28153,23334,3789,84,37,0,0,0,391,0,66,64,132,96,22,13,29,11,0,0,0,0,0,555,886,467,128,147,0,29039,24130,4361,229,588,8,640,29039,1212,467,415,61,269,27827,22669,3782,84,391,0,69,832,31,801,11549
2010,Bulloch County,Georgia,67298,33467,33831,3935,3837,3744,9337,11959,7838,7397,7401,3220,2544,3598,1917,571,25.9,53428,43584,7582,6086,53428,26337,27091,6086,2606,3480,67298,66132,1166,66132,45605,18312,160,59,0,0,0,1029,221,125,97,12,371,102,13,31,101,0,0,0,0,0,1026,1166,681,177,28,36,67298,46644,19174,427,1107,0,1185,67298,2240,1616,202,63,359,65058,44590,18043,131,1029,0,238,1027,20,1007,27951
2010,Burke County,Georgia,23083,11047,12036,1856,1666,2020,1832,1482,2648,2917,3358,1226,1431,1549,827,271,35.2,16366,15269,3463,2647,16366,7564,8802,2647,1100,1547,23083,22903,180,22903,10940,11926,10,10,0,0,0,19,6,13,0,0,0,0,13,33,0,0,0,0,0,0,8,180,85,21,20,11,23083,11109,12035,63,60,0,30,23083,169,139,23,0,7,22914,10788,11911,10,19,0,6,180,9,171,9715
2010,Butts County,Georgia,23401,12578,10823,1444,1239,1621,1581,1696,3300,3474,3524,1721,1009,1615,755,422,37.5,18179,17255,3457,2792,18179,9868,8311,2792,1156,1636,23401,23310,91,23310,16324,6606,53,0,0,0,0,166,166,0,0,0,0,0,13,35,0,0,0,0,0,0,161,91,14,21,22,0,23401,16395,6634,88,208,20,175,23401,559,346,86,40,87,22842,15998,6534,53,166,0,0,91,0,91,9272
2010,Calhoun County,Georgia,6488,3688,2800,364,465,359,310,468,1113,959,997,366,353,374,232,128,36.6,5124,4928,922,734,5124,3071,2053,734,268,466,6488,6488,0,6488,2266,3953,34,0,0,0,0,10,0,0,0,0,10,0,13,37,0,0,0,0,0,0,225,0,0,0,0,0,6488,2266,3953,34,10,0,225,6488,334,286,18,10,20,6154,2177,3953,0,10,0,14,0,0,0,2405
2010,Camden County,Georgia,49293,25210,24083,3829,3316,3999,3972,4965,6745,6850,6741,2419,2189,2775,1271,222,31.2,35833,33331,5506,4268,35833,18224,17609,4268,1969,2299,49293,48117,1176,48117,36871,9658,238,66,0,0,0,748,128,10,365,179,0,10,13,39,56,139,19,0,0,120,463,1176,416,223,148,49,49293,37757,10291,572,1107,291,607,49293,2448,706,862,124,756,46845,35276,9474,238,709,55,55,1038,0,1038,20611
2010,Candler County,Georgia,10715,5385,5330,747,567,914,896,840,1075,1509,1302,565,728,862,461,249,37.6,7925,7376,1953,1572,7925,3862,4063,1572,664,908,10715,10461,254,10461,7303,2577,65,9,0,0,0,25,0,0,0,0,0,25,13,43,0,0,0,0,0,0,491,254,15,11,97,0,10715,7426,2723,76,122,0,622,10715,1167,1036,131,0,0,9548,6758,2577,65,25,0,0,123,0,123,4610
2010,Carroll County,Georgia,109227,53334,55893,7902,7774,7766,9203,9399,15194,15176,14271,6111,5104,6785,3280,1262,33.2,81013,74276,14041,11327,81013,38951,42062,11327,4823,6504,109227,107535,1692,107535,84851,19679,222,55,0,17,5,857,366,0,10,26,71,246,13,45,138,0,0,0,0,0,1926,1692,613,395,159,158,109227,86197,20694,888,1093,8,2152,109227,6266,3703,587,149,1827,102961,80664,19606,222,853,0,150,1466,60,1406,44431
2010,Catoosa County,Georgia,62951,30392,32559,3971,4705,4420,4511,3400,7769,9560,8882,3704,3690,4960,2519,860,38.0,47055,44661,10472,8339,47055,22192,24863,8339,3460,4879,62951,61752,1199,61752,59257,1343,147,19,0,0,5,653,135,36,65,29,164,55,13,47,169,13,13,0,0,0,339,1199,348,351,154,0,62951,60365,1771,498,843,13,685,62951,1455,890,253,62,250,61496,58357,1343,147,632,13,114,890,48,842,26255
2010,Charlton County,Georgia,12310,6789,5521,727,840,779,811,790,1727,1756,2034,794,545,993,375,139,36.8,9458,9074,1819,1507,9458,5261,4197,1507,706,801,12310,12274,36,12274,8345,3848,48,24,0,0,0,0,0,0,0,0,0,0,13,49,0,0,0,0,0,0,33,36,29,7,0,0,12310,8381,3877,55,0,0,33,12310,302,293,0,9,0,12008,8103,3804,40,0,0,25,36,0,36,4383
2010,Chatham County,Georgia,256428,123225,133203,18045,15861,15073,18892,23854,38685,31906,34323,15143,13028,16871,10284,4463,34.3,197399,183906,39081,31618,197399,93291,104108,31618,13289,18329,256428,253434,2994,253434,139303,104583,241,85,0,38,0,6132,1060,1411,968,229,659,1265,13,51,540,195,75,101,0,19,2980,2994,680,456,775,169,256428,141824,105924,1071,7086,321,3480,256428,12510,6558,2885,423,2644,243918,130455,103965,224,6032,195,552,2495,139,2356,116632
2010,Chattahoochee County,Georgia,11702,7356,4346,956,923,746,971,2160,2913,1423,749,216,186,380,67,12,25.4,8686,7666,604,459,8686,5809,2877,459,139,320,11702,11365,337,11365,7776,2723,77,0,0,18,0,247,42,8,34,0,112,0,13,53,51,0,0,0,0,0,542,337,7,33,93,8,11702,8072,2771,118,350,0,728,11702,1435,444,452,18,521,10267,7136,2610,77,233,0,18,193,49,144,3374
2010,Chattooga County,Georgia,25985,13369,12616,1571,1722,1754,1595,1607,3463,3839,3608,1690,1396,2030,1325,385,38.1,20001,18993,4391,3740,20001,10314,9687,3740,1505,2235,25985,25792,193,25792,22215,3050,53,17,0,0,0,33,30,3,0,0,0,0,13,55,0,24,3,21,0,0,417,193,157,3,0,0,25985,22386,3229,56,55,27,425,25985,975,514,60,21,380,25010,21734,3025,53,33,24,0,141,0,141,10991
2010,Cherokee County,Georgia,206283,101974,104309,16070,16873,15067,13765,10884,28063,35010,30971,12007,9678,11097,5337,1461,35.7,149377,142546,23563,17895,149377,73010,76367,17895,7806,10089,206283,202853,3430,202853,179975,11402,847,185,0,0,17,3358,565,438,454,237,687,414,13,57,563,31,0,23,8,0,7240,3430,1165,522,805,93,206283,183201,12896,1654,4387,173,7681,206283,18739,10105,1584,784,6266,187544,169218,11055,735,3358,19,420,2739,84,2655,80182
2010,Hawaii County,Hawaii,180362,90447,89915,11421,10602,11845,12320,10641,21152,21662,28447,14710,12244,13663,8300,3355,40.7,138816,132004,32056,25318,138816,68951,69865,25318,11839,13479,180362,131853,48509,131853,61035,1083,641,217,0,0,7,44461,169,1526,17790,19726,916,260,15,1,4074,20832,15578,235,763,4256,3801,48509,391,2519,8127,12,180362,95243,3124,5989,80141,55839,6855,180362,20338,6067,7816,65,6390,160024,56815,947,447,42562,19689,388,39176,150,39026,79771
2010,Honolulu County,Hawaii,936984,469004,467980,61178,54964,56991,60252,72487,131341,127342,130312,57539,51172,65219,48073,20114,37.5,728082,688586,161619,133406,728082,361802,366280,133406,57722,75684,936984,734061,202923,734061,197515,18733,2212,351,46,276,83,420137,1645,53690,136692,154303,22509,9500,15,3,41798,85033,46082,1786,14064,23101,10431,202923,3435,4567,47970,929,936984,344505,31772,19648,578929,216147,22720,936984,74077,20347,24582,1279,27869,862907,181104,17461,1319,410237,81618,1089,170079,1894,168185,334812
2010,Kalawao County,Hawaii,74,41,33,0,0,0,0,0,20,5,4,5,11,12,17,0,62.5,74,74,40,29,74,41,33,29,20,9,74,44,30,44,26,0,0,0,0,0,0,14,0,0,0,11,3,0,15,5,0,4,0,0,4,0,0,30,0,4,3,0,74,41,0,4,32,27,0,74,0,0,0,0,0,74,26,0,0,14,4,0,30,0,30,117
2010,Kauai County,Hawaii,65460,32865,32595,4170,3847,4193,4330,3634,7587,8509,10331,5458,3925,4941,3187,1348,40.4,50354,48123,11944,9476,50354,24952,25402,9476,4213,5263,65460,51045,14415,51045,21710,456,220,11,0,26,0,22012,88,476,12939,7005,143,35,15,7,1326,6320,5508,0,438,374,327,14415,49,702,4055,2,65460,32778,774,1877,33760,15223,583,65460,6150,1646,1919,112,2473,59310,20040,446,68,21356,5938,16,11446,25,11421,29040
2010,Maui County,Hawaii,150711,75845,74866,9812,9719,9471,9231,8673,19867,21530,24131,10757,9349,9961,5684,2526,38.9,115537,111170,23554,18171,115537,57707,57830,18171,8167,10004,150711,110988,39723,110988,53556,898,433,65,72,0,0,39224,139,1458,22522,10983,985,449,15,9,2688,15472,11221,72,459,3720,1405,39723,400,1275,7811,0,150711,82825,2367,4615,70726,43610,2749,150711,14868,5657,5568,27,3616,135843,48631,805,257,38495,14937,188,32530,180,32350,68417
2010,Valley County,Idaho,9846,5091,4755,526,506,601,559,439,1047,1233,1711,833,897,988,415,91,45.1,7857,7612,2028,1494,7857,4056,3801,1494,770,724,9846,9793,53,9793,9688,0,16,5,0,0,0,0,0,0,0,0,0,0,16,85,0,0,0,0,0,0,89,53,0,53,0,0,9846,9741,0,69,0,0,89,9846,310,168,4,0,138,9536,9436,0,16,0,0,31,53,0,53,11246
2010,Washington County,Idaho,10105,4966,5139,565,681,746,746,270,1042,1180,1398,809,707,1066,668,227,42.9,7614,7298,2318,1961,7614,3654,3960,1961,894,1067,10105,9888,217,9888,9153,19,145,0,0,0,0,114,0,42,10,43,6,13,16,87,0,0,0,0,0,0,457,217,0,156,5,0,10105,9370,19,301,119,56,457,10105,1555,1445,14,0,96,8550,8176,19,24,114,0,0,217,0,217,4456
2010,Ada County,Idaho,380718,190901,189817,28420,28477,28261,26009,25480,56792,55855,53817,21892,17840,20330,11949,5596,34.4,279297,265658,47495,37875,279297,138892,140405,37875,16468,21407,380718,371679,9039,371679,350935,3861,2059,139,38,54,136,9548,1408,1763,1039,1424,972,1179,16,1,1763,832,147,290,65,330,4444,9039,1326,2925,2201,72,380718,359300,5972,5659,12432,1398,5860,380718,25791,20865,606,258,4062,354927,331637,3770,1683,9408,832,377,7220,274,6946,155754
2010,Adams County,Idaho,3942,1974,1968,149,191,305,344,101,349,452,674,366,284,558,126,43,46.1,3074,2930,840,727,3074,1614,1460,727,421,306,3942,3753,189,3753,3597,2,110,16,0,0,0,17,0,0,0,17,0,0,16,3,0,25,25,0,0,0,2,189,1,155,0,0,3942,3786,3,265,17,58,2,3942,37,30,3,0,4,3905,3584,2,110,17,25,0,167,0,167,2381
2010,Bannock County,Idaho,80701,39915,40786,6896,5913,5941,6172,7937,11662,9124,9930,5057,3382,4683,3144,860,30.9,58686,54322,10688,8687,58686,28678,30008,8687,3855,4832,80701,78757,1944,78757,73194,487,2761,9,0,84,59,883,115,194,194,96,80,57,16,5,147,211,41,0,55,115,1221,1944,298,609,451,30,80701,74963,983,3523,1583,418,1436,80701,5242,4418,199,0,625,75459,70108,483,2277,883,211,79,1418,11,1407,32697
2010,Bear Lake County,Idaho,6026,2958,3068,400,445,504,364,359,615,614,912,329,417,561,386,120,41.2,4381,4219,1308,1067,4381,2157,2224,1067,504,563,6026,5983,43,5983,5866,17,63,0,0,0,0,0,0,0,0,0,0,0,16,7,0,2,2,0,0,0,35,43,3,13,26,1,6026,5908,21,77,26,2,35,6026,177,154,0,0,23,5849,5715,17,62,0,2,10,43,0,43,3815
2010,Benewah County,Idaho,9302,4743,4559,579,510,750,613,453,823,1050,1536,788,637,929,490,144,43.8,7051,6747,1991,1563,7051,3537,3514,1563,785,778,9302,9018,284,9018,8041,68,869,56,0,0,7,3,0,0,3,0,0,0,16,9,0,16,0,0,16,0,21,284,7,233,0,0,9302,8325,88,1102,16,16,52,9302,211,192,5,0,14,9091,7960,68,785,3,10,8,257,17,240,4557
2010,Bingham County,Idaho,44496,22226,22270,4199,4275,3816,3727,2736,5331,5128,5932,2499,1911,2780,1569,593,31.4,29809,27952,6110,4942,29809,14726,15083,4942,2304,2638,44496,43287,1209,43287,38068,200,2479,5,50,83,0,306,32,201,9,60,0,0,16,11,4,0,0,0,0,0,2234,1209,93,646,91,42,44496,39135,396,3295,446,0,2510,44496,7290,6583,76,0,631,37206,33705,162,2273,306,0,52,708,12,696,15873
2010,Blaine County,Idaho,21329,10976,10353,1458,1253,1588,1046,1216,2742,3084,3753,1714,1243,1429,701,102,39.5,16172,15672,3049,2232,16172,8272,7900,2232,1188,1044,21329,21130,199,21130,19619,12,271,0,0,0,0,96,12,5,4,44,0,0,16,13,31,178,7,0,0,171,954,199,2,95,26,0,21329,19746,14,409,151,254,954,21329,3937,3528,0,0,409,17392,16871,12,25,96,178,21,189,0,189,14818
2010,Boise County,Idaho,7122,3643,3479,307,498,451,454,289,531,850,1439,841,506,651,240,65,46.3,5491,5376,1204,956,5491,2867,2624,956,534,422,7122,6894,228,6894,6779,0,12,3,0,0,0,81,27,0,25,0,29,0,16,15,0,0,0,0,0,0,22,228,15,155,6,0,7122,7001,30,182,93,0,59,7122,206,150,40,0,16,6916,6644,0,10,81,0,0,181,6,175,5178
