year,county,state,number_sex_and_age_total_population,number_sex_and_age_total_population_male,number_sex_and_age_total_population_female,number_sex_and_age_total_population_under_5_years,number_sex_and_age_total_population_5_to_9_years,number_sex_and_age_total_population_10_to_14_years,number_sex_and_age_total_population_15_to_19_years,number_sex_and_age_total_population_20_to_24_years,number_sex_and_age_total_population_25_to_34_years,number_sex_and_age_total_population_35_to_44_years,number_sex_and_age_total_population_45_to_54_years,number_sex_and_age_total_population_55_to_59_years,number_sex_and_age_total_population_60_to_64_years,number_sex_and_age_total_population_65_to_74_years,number_sex_and_age_total_population_75_to_84_years,number_sex_and_age_total_population_85_years_and_o,number_sex_and_age_total_population_median_age_yea,number_sex_and_age_total_population_18_years_and_o,number_sex_and_age_total_population_21_years_and_o,number_sex_and_age_total_population_62_years_and_o,number_sex_and_age_total_population_65_years_and_o,number_sex_and_age_total_population_18_years_and_o.1,number_sex_and_age_total_population_18_years_and_o.2,number_sex_and_age_total_population_18_years_and_o.3,number_sex_and_age_total_population_65_years_and_o.1,number_sex_and_age_total_population_65_years_and_o.2,number_sex_and_age_total_population_65_years_and_o.3,number_race_total_population,number_race_total_population_one_race,number_race_total_population_two_or_more_races,number_race_one_race,number_race_one_race_white,number_race_one_race_black_or_african_american,number_race_one_race_american_indian_and_alaska_na,number_race_one_race_american_indian_and_alaska_na.1,number_race_one_race_american_indian_and_alaska_na.2,number_race_one_race_american_indian_and_alaska_na.3,number_race_one_race_american_indian_and_alaska_na.4,number_race_one_race_asian,number_race_one_race_asian_asian_indian,number_race_one_race_asian_chinese,number_race_one_race_asian_filipino,number_race_one_race_asian_japanese,number_race_one_race_asian_korean,number_race_one_race_asian_vietnamese,state_fips,county_fips,number_race_one_race_asian_other_asian,number_race_one_race_native_hawaiian_and_other_pac,number_race_one_race_native_hawaiian_and_other_pac.1,number_race_one_race_native_hawaiian_and_other_pac.2,number_race_one_race_native_hawaiian_and_other_pac.3,number_race_one_race_native_hawaiian_and_other_pac.4,number_race_one_race_some_other_race,number_race_two_or_more_races,number_race_two_or_more_races_white_and_black_or_a,number_race_two_or_more_races_white_and_american_i,number_race_two_or_more_races_white_and_asian,number_race_two_or_more_races_black_or_african_ame,number_race_alone_or_in_combination_with_one_or_mo,number_race_alone_or_in_combination_with_one_or_mo.1,number_race_alone_or_in_combination_with_one_or_mo.2,number_race_alone_or_in_combination_with_one_or_mo.3,number_race_alone_or_in_combination_with_one_or_mo.4,number_race_alone_or_in_combination_with_one_or_mo.5,number_race_alone_or_in_combination_with_one_or_mo.6,number_hispanic_or_latino_and_race_total_populatio,number_hispanic_or_latino_and_race_total_populatio.1,number_hispanic_or_latino_and_race_total_populatio.2,number_hispanic_or_latino_and_race_total_populatio.3,number_hispanic_or_latino_and_race_total_populatio.4,number_hispanic_or_latino_and_race_total_populatio.5,number_hispanic_or_latino_and_race_total_populatio.6,number_hispanic_or_latino_and_race_total_populatio.7,number_hispanic_or_latino_and_race_total_populatio.8,number_hispanic_or_latino_and_race_total_populatio.9,number_hispanic_or_latino_and_race_total_populatio.10,number_hispanic_or_latino_and_race_total_populatio.11,number_hispanic_or_latino_and_race_total_populatio.12,number_hispanic_or_latino_and_race_total_populatio.13,number_hispanic_or_latino_and_race_total_populatio.14,number_hispanic_or_latino_and_race_total_populatio.15,number_total_housing_units
2009,Grant County,Kansas,7409,3703,3706,660,769,517,463,194,1187,971,1106,335,350,415,241,201,33.6,5063,4990,1024,857,5063,2515,2548,857,363,494,7409,7255,154,7255,6373,0,73,19,0,0,0,14,0,0,0,14,0,0,20,67,0,0,0,0,0,0,795,154,77,27,0,0,7409,6527,77,100,14,0,845,7409,2967,2823,0,0,144,4442,4283,0,41,14,0,0,104,0,104,3091
2009,Gray County,Kansas,5885,2920,2965,495,539,485,478,382,590,742,839,328,281,318,305,103,34.7,4059,3813,889,726,4059,2008,2051,726,308,418,5885,5778,107,5778,5458,0,18,0,0,0,0,16,0,0,16,0,0,0,20,69,0,0,0,0,0,0,286,107,0,19,46,0,5885,5565,0,37,62,0,328,5885,901,896,0,0,5,4984,4905,0,1,16,0,3,59,0,59,2316
2009,Greeley County,Kansas,1183,576,607,66,45,70,94,75,55,120,258,103,53,117,102,25,47.7,929,900,261,244,929,449,480,244,104,140,1183,1164,19,1164,1142,5,16,0,0,0,0,0,0,0,0,0,0,0,20,71,0,0,0,0,0,0,1,19,0,19,0,0,1183,1161,5,35,0,0,1,1183,83,82,0,0,1,1100,1060,5,16,0,0,0,19,0,19,680
2009,Greenwood County,Kansas,6912,3378,3534,384,428,420,459,360,592,777,1073,486,466,712,535,220,45.3,5366,5135,1717,1467,5366,2574,2792,1467,598,869,6912,6730,182,6730,6674,5,33,26,0,0,0,7,5,0,2,0,0,0,20,73,0,0,0,0,0,0,11,182,5,177,0,0,6912,6856,10,210,7,0,11,6912,177,143,0,0,34,6735,6526,5,33,7,0,0,164,0,164,4352
2009,Hamilton County,Kansas,2583,1241,1342,196,181,200,180,246,306,276,365,158,75,155,124,121,33.6,1861,1794,432,400,1861,885,976,400,172,228,2583,2577,6,2577,2424,0,8,0,0,0,0,0,0,0,0,0,0,0,20,75,0,0,0,0,0,0,145,6,1,0,0,0,2583,2430,1,8,0,0,150,2583,691,573,0,0,118,1892,1891,0,0,0,0,0,1,0,1,1300
2009,Harper County,Kansas,5794,2860,2934,348,384,318,313,372,540,635,895,355,393,566,394,281,44.8,4504,4370,1448,1241,4504,2205,2299,1241,506,735,5794,5727,67,5727,5588,34,40,6,0,0,0,29,0,0,13,0,0,1,20,77,15,0,0,0,0,0,36,67,0,51,7,0,5794,5650,37,94,41,0,42,5794,126,99,0,6,21,5668,5501,34,33,29,0,9,62,1,61,3215
2009,Harvey County,Kansas,33699,16486,17213,2199,2147,2629,2605,2268,3388,3991,5056,2003,1699,2518,1899,1297,38.5,25177,23561,6639,5714,25177,12163,13014,5714,2356,3358,33699,32858,841,32858,30662,567,49,5,0,0,1,207,93,43,11,12,0,19,20,79,29,0,0,0,0,0,1373,841,227,334,58,0,33699,31503,842,431,265,0,1547,33699,3313,2994,81,0,238,30386,28971,526,45,207,0,25,612,0,612,14170
2009,Haskell County,Kansas,4043,2054,1989,373,357,381,344,216,481,487,540,280,171,211,139,63,33.0,2737,2553,519,413,2737,1377,1360,413,175,238,4043,4024,19,4024,3631,27,0,0,0,0,0,31,0,0,31,0,0,0,20,81,0,0,0,0,0,0,335,19,0,10,0,0,4043,3650,27,10,31,0,344,4043,1048,956,6,0,86,2995,2916,27,0,31,0,11,10,0,10,1691
2009,Hodgeman County,Kansas,1960,965,995,89,96,146,152,108,89,264,370,108,129,238,132,39,46.4,1503,1466,489,409,1503,752,751,409,179,230,1960,1949,11,1949,1928,0,19,11,0,0,0,1,0,1,0,0,0,0,20,83,0,0,0,0,0,0,1,11,0,4,7,0,1960,1939,0,23,8,0,1,1960,43,42,0,0,1,1917,1886,0,19,1,0,0,11,0,11,1064
2009,Jackson County,Kansas,13346,6588,6758,915,948,1141,1029,729,1151,1831,2020,865,797,971,662,287,40.3,9674,9183,2353,1920,9674,4691,4983,1920,840,1080,13346,12989,357,12989,11822,206,875,3,0,14,0,6,0,6,0,0,0,0,20,85,0,0,0,0,0,0,80,357,34,295,8,1,13346,12175,247,1174,16,6,88,13346,386,363,22,0,1,12960,11681,160,754,6,0,41,318,0,318,5475
2009,Jefferson County,Kansas,18380,9300,9080,1050,1078,1283,1485,993,1621,2562,3289,1369,1031,1438,841,340,42.1,14006,13283,3201,2619,14006,7037,6969,2619,1212,1407,18380,17917,463,17917,17590,69,149,7,0,0,0,35,2,2,5,26,0,0,20,87,0,0,0,0,0,0,74,463,129,179,94,2,18380,18044,221,345,129,0,125,18380,325,320,0,0,5,18055,17416,69,149,35,0,4,382,3,379,8204
2009,Jewell County,Kansas,3175,1588,1587,116,129,205,135,183,167,344,557,234,259,395,340,111,50.6,2600,2585,1002,846,2600,1272,1328,846,378,468,3175,3159,16,3159,3152,0,0,0,0,0,0,5,0,0,0,0,5,0,20,89,0,0,0,0,0,0,2,16,0,11,1,0,3175,3164,4,11,6,0,6,3175,29,24,0,0,5,3146,3125,0,0,5,0,0,16,4,12,2120
2009,Johnson County,Kansas,525108,258505,266603,38331,38032,36631,34025,32214,77486,79912,79059,32571,22201,27230,19206,8210,35.7,389976,372408,66703,54646,389976,189304,200672,54646,22932,31714,525108,514665,10443,514665,462876,20044,1672,515,63,171,16,19796,7643,3358,1531,344,2422,1704,20,91,2794,439,105,51,218,65,9838,10443,3009,2520,2241,576,525108,472160,24255,5069,22496,715,11295,525108,30525,23127,864,327,6207,494583,444272,19692,1212,19670,422,613,8702,164,8538,213415
2009,Kearny County,Kansas,4197,2100,2097,322,371,422,335,270,468,646,555,207,165,219,168,49,32.4,2847,2705,544,436,2847,1356,1491,436,193,243,4197,4071,126,4071,3960,15,14,0,0,0,0,1,0,0,0,0,0,0,20,93,1,0,0,0,0,0,81,126,13,93,0,0,4197,4086,28,107,1,0,101,4197,1243,1143,0,0,100,2954,2836,15,0,1,0,6,96,0,96,1731
2009,Kingman County,Kansas,7789,3749,4040,403,573,460,467,283,785,962,1301,454,496,744,534,327,44.8,5972,5878,1818,1605,5972,2876,3096,1605,664,941,7789,7668,121,7668,7549,16,43,23,0,0,0,35,19,0,0,0,16,0,20,95,0,0,0,0,0,0,25,121,10,100,0,0,7789,7670,26,143,35,0,36,7789,174,127,47,0,0,7615,7404,16,43,35,0,0,117,7,110,3719
2009,Kiowa County,Kansas,2646,1230,1416,160,151,143,209,181,316,240,378,176,131,236,240,85,42.5,2079,1894,642,561,2079,921,1158,561,269,292,2646,2618,28,2618,2602,0,13,2,0,0,0,0,0,0,0,0,0,0,20,97,0,0,0,0,0,0,3,28,0,23,5,0,2646,2630,0,36,5,0,3,2646,106,104,0,0,2,2540,2503,0,9,0,0,0,28,0,28,1325
2009,Labette County,Kansas,21881,10746,11135,1354,1283,1687,1551,1437,2423,2755,3164,1303,1397,1585,1165,777,40.0,16577,15727,4388,3527,16577,8083,8494,3527,1384,2143,21881,20901,980,20901,19445,972,258,161,0,2,0,88,0,0,0,0,0,37,20,99,51,13,0,13,0,0,125,980,306,585,35,14,21881,20395,1320,869,123,13,153,21881,752,576,68,30,78,21129,18936,964,225,88,13,4,899,0,899,10409
2009,Lane County,Kansas,1661,850,811,98,101,140,89,30,220,195,197,121,84,177,146,63,44.2,1240,1232,431,386,1240,610,630,386,162,224,1661,1630,31,1630,1591,0,39,20,0,0,0,0,0,0,0,0,0,0,20,101,0,0,0,0,0,0,0,31,1,26,1,0,1661,1622,4,68,1,0,0,1661,41,9,6,0,26,1620,1556,0,33,0,0,0,31,0,31,1011
2009,Leavenworth County,Kansas,73504,39281,34223,4811,5271,5339,4854,4874,9220,12462,11234,4273,3622,4253,2295,996,36.8,54914,52226,9481,7544,54914,29732,25182,7544,3285,4259,73504,71475,2029,71475,61974,6693,513,48,0,40,68,1081,22,113,196,65,298,79,20,103,308,59,59,0,0,0,1155,2029,669,531,143,189,73504,63542,7831,1370,1272,59,1594,73504,2765,1919,358,46,442,70739,60880,6548,452,1081,59,138,1581,30,1551,27934
2009,Lincoln County,Kansas,3249,1613,1636,164,221,218,228,155,225,352,550,263,204,293,198,178,46.8,2501,2398,739,669,2501,1214,1287,669,290,379,3249,3201,48,3201,3176,0,4,2,0,0,1,14,2,7,3,0,0,0,20,105,2,0,0,0,0,0,7,48,12,30,0,0,3249,3224,12,34,14,0,13,3249,66,62,2,0,2,3183,3130,0,4,14,0,0,35,0,35,1876
2009,Linn County,Kansas,9594,4807,4787,599,588,654,591,523,926,1194,1465,764,626,896,562,206,42.7,7340,7069,2061,1664,7340,3659,3681,1664,753,911,9594,9419,175,9419,9326,10,10,0,0,0,0,73,0,0,2,0,0,0,20,107,71,0,0,0,0,0,0,175,2,155,8,0,9594,9501,12,165,81,5,5,9594,136,87,6,0,43,9458,9205,10,6,73,0,0,164,0,164,5082
2009,Logan County,Kansas,2641,1300,1341,159,211,127,141,126,224,285,478,180,142,254,205,109,46.2,2026,1984,651,568,2026,979,1047,568,237,331,2641,2574,67,2574,2532,42,0,0,0,0,0,0,0,0,0,0,0,0,20,109,0,0,0,0,0,0,0,67,17,50,0,0,2641,2599,59,50,0,0,0,2641,41,41,0,0,0,2600,2491,42,0,0,0,0,67,0,67,1405
2009,Lyon County,Kansas,35186,17550,17636,2562,2297,2072,3100,5221,3475,4032,4644,1811,1601,2094,1345,932,31.4,26918,24127,5286,4371,26918,13243,13675,4371,1861,2510,35186,33992,1194,33992,30827,747,75,0,0,0,9,641,207,174,20,49,70,57,20,111,64,40,4,0,36,0,1662,1194,381,397,142,0,35186,31993,1145,500,800,40,1919,35186,6745,5338,153,122,1132,28441,26264,670,49,641,40,0,777,0,777,15256
2009,McPherson County,Kansas,28984,14291,14693,1702,1657,2048,2322,2149,2733,3479,4539,1963,1379,2220,1661,1132,40.5,22302,20695,5736,5013,22302,10792,11510,5013,2078,2935,28984,28457,527,28457,27864,193,134,78,0,0,0,156,0,84,18,0,8,28,20,113,18,26,0,18,8,0,84,527,225,144,8,0,28984,28356,444,290,185,47,201,28984,785,623,46,0,116,28199,27323,182,124,156,26,0,388,0,388,12521
2009,Marion County,Kansas,12239,5996,6243,629,721,802,982,813,814,1414,1909,746,817,1143,843,606,44.7,9477,8921,3017,2592,9477,4620,4857,2592,1060,1532,12239,12147,92,12147,11860,93,46,27,0,0,0,54,0,7,7,21,4,11,20,115,4,17,17,0,0,0,77,92,21,48,19,4,12239,11948,118,98,73,17,77,12239,295,211,0,2,82,11944,11642,93,46,54,17,0,92,0,92,5867
2009,Marshall County,Kansas,10178,5024,5154,624,579,635,730,541,804,1168,1658,695,542,944,814,444,45.0,7874,7576,2518,2202,7874,3830,4044,2202,924,1278,10178,10097,81,10097,9882,77,19,0,0,0,0,42,0,19,0,6,0,17,20,117,0,0,0,0,0,0,77,81,17,29,35,0,10178,9963,94,48,77,0,77,10178,128,109,0,0,19,10050,9832,76,19,42,0,0,81,0,81,5086
2009,Meade County,Kansas,4438,2214,2224,328,402,324,344,243,480,552,584,271,154,347,311,98,36.9,3179,3023,857,756,3179,1575,1604,756,322,434,4438,4383,55,4383,4050,28,6,0,0,0,0,6,0,0,0,0,6,0,20,119,0,13,13,0,0,0,280,55,5,29,0,0,4438,4105,33,35,12,29,285,4438,626,594,0,0,32,3812,3715,28,6,6,13,0,44,3,41,1985
2009,Miami County,Kansas,30511,15194,15317,2122,2164,2299,2247,1796,3170,4615,5233,1835,1592,1904,1051,483,39.0,22423,21435,4405,3438,22423,11068,11355,3438,1534,1904,30511,30042,469,30042,29131,477,116,54,0,0,12,88,47,21,0,4,0,16,20,121,0,6,0,6,0,0,224,469,145,274,24,10,30511,29590,648,416,112,6,224,30511,661,612,30,0,19,29850,28689,466,116,88,6,16,469,0,469,12418
2009,Mitchell County,Kansas,6329,3163,3166,333,375,401,387,497,510,682,952,536,322,583,539,212,44.8,4936,4717,1546,1334,4936,2466,2470,1334,542,792,6329,6260,69,6260,6164,12,50,12,0,0,5,19,0,0,0,0,0,0,20,123,19,0,0,0,0,0,15,69,2,60,5,0,6329,6233,14,110,24,0,17,6329,82,78,0,3,1,6247,6100,12,50,19,0,0,66,0,66,3360
2009,Montgomery County,Kansas,34282,16502,17780,2326,2080,2268,2402,2039,3841,3947,5184,2221,1866,2818,2316,974,40.9,26168,24852,7282,6108,26168,12297,13871,6108,2461,3647,34282,32451,1831,32451,29416,1859,798,466,22,0,0,219,0,20,19,0,0,180,20,125,0,25,15,10,0,0,134,1831,468,1218,21,0,34282,31242,2385,2069,240,25,205,34282,1179,928,18,10,223,33103,28683,1841,759,219,25,7,1569,16,1553,17322
2009,Morris County,Kansas,5966,2886,3080,289,316,419,368,352,425,731,980,426,395,588,461,216,45.6,4650,4508,1473,1265,4650,2264,2386,1265,560,705,5966,5936,30,5936,5819,0,46,7,0,0,0,53,0,0,0,24,5,24,20,127,0,0,0,0,0,0,18,30,0,22,0,0,5966,5849,0,68,53,0,26,5966,219,181,17,0,21,5747,5626,0,46,53,0,0,22,0,22,3256
2009,Morton County,Kansas,3097,1462,1635,240,211,241,268,117,412,387,433,174,116,210,130,158,36.5,2171,2133,574,498,2171,1037,1134,498,233,265,3097,3091,6,3091,2731,0,80,40,0,0,0,40,0,0,40,0,0,0,20,129,0,0,0,0,0,0,240,6,2,3,1,0,3097,2737,2,83,41,0,240,3097,528,477,0,0,51,2569,2435,0,80,40,0,8,6,0,6,1491
2009,Nemaha County,Kansas,10118,5029,5089,648,670,844,661,681,662,1272,1507,627,445,844,635,622,42.5,7470,7283,2345,2101,7470,3666,3804,2101,873,1228,10118,10015,103,10015,9902,6,55,0,0,0,0,30,0,0,0,0,0,0,20,131,30,0,0,0,0,0,22,103,16,87,0,0,10118,10005,22,142,30,0,22,10118,121,82,0,0,39,9997,9803,6,55,30,0,0,103,0,103,4451
2009,Neosho County,Kansas,16153,7874,8279,1064,1017,1085,1765,820,1441,1897,2432,928,985,1276,828,615,39.8,12247,10972,3278,2719,12247,5846,6401,2719,1116,1603,16153,15213,940,15213,14606,311,134,18,0,7,26,146,19,0,9,0,118,0,20,133,0,0,0,0,0,0,16,940,256,504,29,0,16153,15546,567,638,175,122,45,16153,568,472,0,6,90,15585,14095,311,133,146,0,0,900,1,899,7201
2009,Ness County,Kansas,2949,1447,1502,169,186,166,177,126,205,287,497,199,171,310,304,152,48.3,2320,2245,860,766,2320,1116,1204,766,314,452,2949,2906,43,2906,2858,0,9,0,0,0,9,0,0,0,0,0,0,0,20,135,0,0,0,0,0,0,39,43,2,39,0,0,2949,2901,2,48,0,0,41,2949,152,58,0,8,86,2797,2747,0,9,0,0,0,41,0,41,1738
2009,Norton County,Kansas,5456,2972,2484,253,352,248,238,157,893,825,855,354,283,408,383,207,42.6,4384,4352,1159,998,4384,2483,1901,998,414,584,5456,5272,184,5272,4961,241,10,0,0,0,0,30,0,0,18,0,0,2,20,137,10,0,0,0,0,0,30,184,41,91,0,31,5456,5093,313,132,51,21,30,5456,170,151,9,0,10,5286,4831,241,10,30,0,0,174,0,174,2654
2009,Osage County,Kansas,16386,8144,8242,917,1078,1308,1270,766,1566,2149,2807,1095,945,1328,862,295,41.4,12231,11673,3017,2485,12231,6033,6198,2485,1097,1388,16386,16076,310,16076,15784,104,74,1,3,0,4,40,9,14,7,0,0,5,20,139,5,0,0,0,0,0,74,310,44,211,3,0,16386,16094,148,285,48,5,121,16386,317,248,18,0,51,16069,15599,102,74,39,0,0,255,0,255,7472
2009,Osborne County,Kansas,3885,1941,1944,176,210,219,215,296,238,423,627,285,223,395,332,246,47.9,3097,2992,1091,973,3097,1534,1563,973,403,570,3885,3868,17,3868,3821,5,11,2,0,0,2,9,0,3,0,0,3,1,20,141,2,17,17,0,0,0,5,17,3,12,0,0,3885,3838,8,23,9,17,7,3885,26,20,3,0,3,3859,3806,5,7,9,17,0,15,0,15,2429
2009,Ottawa County,Kansas,5985,3019,2966,319,411,497,377,280,484,852,969,351,418,495,384,148,43.0,4486,4348,1286,1027,4486,2189,2297,1027,445,582,5985,5877,108,5877,5816,40,6,0,0,1,0,15,0,0,15,0,0,0,20,143,0,0,0,0,0,0,0,108,30,36,24,0,5985,5924,70,42,39,0,18,5985,146,144,0,0,2,5839,5694,36,6,15,0,0,88,0,88,2862
2009,Pawnee County,Kansas,6394,3470,2924,302,390,355,402,360,748,884,1082,459,385,502,382,143,42.3,5030,4937,1203,1027,5030,2732,2298,1027,435,592,6394,6194,200,6194,5738,331,24,5,0,1,0,0,0,0,0,0,0,0,20,145,0,0,0,0,0,0,101,200,23,129,0,14,6394,5904,377,178,11,0,124,6394,358,350,0,0,8,6036,5511,331,17,0,0,0,177,0,177,2954
2009,Phillips County,Kansas,5329,2646,2683,288,320,333,279,360,399,588,818,428,344,543,398,231,46.5,4133,4088,1288,1172,4133,2021,2112,1172,495,677,5329,5207,122,5207,5160,16,7,0,0,0,0,17,5,0,6,0,0,6,20,147,0,0,0,0,0,0,7,122,13,75,9,0,5329,5282,29,82,26,0,32,5329,23,20,3,0,0,5306,5148,16,7,17,0,0,118,21,97,3122
2009,Pottawatomie County,Kansas,19391,9652,9739,1515,1417,1550,1458,1203,2170,2589,3003,1133,890,1232,889,342,37.0,13967,13279,3023,2463,13967,6893,7074,2463,1039,1424,19391,18940,451,18940,18443,128,207,10,0,0,1,116,0,97,6,2,0,0,20,149,11,3,3,0,0,0,43,451,177,201,8,1,19391,18852,330,466,140,10,67,19391,579,365,106,7,101,18812,18136,106,101,116,3,3,347,0,347,8292
2009,Pratt County,Kansas,9379,4545,4834,541,499,599,577,705,858,1055,1568,774,420,814,678,291,44.2,7366,6966,2024,1783,7366,3495,3871,1783,783,1000,9379,9276,103,9276,9002,161,15,0,0,0,0,24,24,0,0,0,0,0,20,151,0,0,0,0,0,0,74,103,5,94,0,0,9379,9105,166,109,24,0,78,9379,429,282,1,0,146,8950,8651,161,15,24,0,0,99,0,99,4751
2009,Rawlins County,Kansas,2517,1269,1248,97,115,150,149,144,119,251,437,216,177,289,245,128,50.4,2038,1981,771,662,2038,992,1046,662,277,385,2517,2480,37,2480,2465,0,8,8,0,0,0,0,0,0,0,0,0,0,20,153,0,0,0,0,0,0,7,37,0,21,5,0,2517,2502,0,34,5,5,13,2517,28,15,3,0,10,2489,2450,0,8,0,0,0,31,0,31,1577
2009,Reno County,Kansas,63214,31790,31424,4112,4257,3729,4237,4141,7676,7615,9497,3787,3634,4808,3751,1970,39.9,48513,46067,12594,10529,48513,24274,24239,10529,4412,6117,63214,61760,1454,61760,58222,1802,435,75,3,5,57,391,0,22,75,39,55,13,20,155,187,0,0,0,0,0,910,1454,260,443,101,112,63214,59555,2247,1049,492,25,1364,63214,4160,3878,92,13,177,59054,55547,1732,395,391,0,52,937,19,918,28206
2009,Republic County,Kansas,4922,2393,2529,216,259,242,279,302,210,549,813,367,337,582,457,309,50.1,4004,3910,1578,1348,4004,1941,2063,1348,573,775,4922,4872,50,4872,4795,1,26,2,0,0,2,47,5,9,0,0,13,0,20,157,20,0,0,0,0,0,3,50,10,17,19,3,4922,4842,15,47,66,0,3,4922,4,4,0,0,0,4918,4794,1,26,47,0,0,50,0,50,2974
2009,Rice County,Kansas,10152,4929,5223,660,697,625,892,874,1046,1107,1403,624,460,889,577,298,37.7,7772,7194,2004,1764,7772,3702,4070,1764,731,1033,10152,10040,112,10040,9577,104,119,10,0,0,0,80,0,22,13,10,35,0,20,159,0,0,0,0,0,0,160,112,0,55,0,0,10152,9686,149,216,80,0,175,10152,809,719,34,0,56,9343,8934,104,119,80,0,10,96,12,84,4634
2009,Riley County,Kansas,69706,36603,33103,4566,4071,2799,8201,19918,8357,6231,5832,2566,1912,2481,1876,896,23.3,56419,45398,6337,5253,56419,29589,26830,5253,2215,3038,69706,67347,2359,67347,59420,4526,289,88,0,7,0,2230,353,736,324,121,363,85,20,161,248,108,8,8,64,28,774,2359,738,396,426,100,69706,61398,5505,957,2783,306,1149,69706,3556,2456,604,21,475,66150,57185,4408,218,2211,108,91,1929,68,1861,26136
2009,Rooks County,Kansas,5131,2538,2593,301,309,339,339,282,426,634,849,292,273,502,390,195,43.9,3964,3806,1240,1087,3964,1928,2036,1087,426,661,5131,5051,80,5051,4966,27,23,10,0,0,0,22,10,0,0,0,0,0,20,163,12,0,0,0,0,0,13,80,42,31,0,0,5131,5046,69,54,22,0,20,5131,75,56,11,8,0,5056,4909,27,18,22,0,7,73,0,73,2791
2009,Rush County,Kansas,3203,1563,1640,172,196,161,166,172,240,357,513,213,238,318,350,107,48.4,2552,2501,913,775,2552,1218,1334,775,319,456,3203,3126,77,3126,3114,9,1,0,0,0,1,0,0,0,0,0,0,0,20,165,0,0,0,0,0,0,2,77,0,62,15,0,3203,3191,9,63,15,0,2,3203,22,2,0,0,20,3181,3094,9,1,0,0,0,77,0,77,1867
2009,Russell County,Kansas,6685,3303,3382,369,442,325,380,365,606,815,989,360,513,660,589,272,45.3,5276,5032,1857,1521,5276,2582,2694,1521,622,899,6685,6475,210,6475,6435,35,0,0,0,0,0,3,0,0,0,0,3,0,20,167,0,0,0,0,0,0,2,210,159,26,0,0,6685,6643,196,26,3,0,27,6685,101,81,12,8,0,6584,6350,35,0,3,0,0,196,11,185,3843
2009,Saline County,Kansas,54076,26613,27463,3840,3507,3675,3573,3693,7040,7142,7917,3501,2430,3782,2682,1294,37.7,40830,38906,8978,7758,40830,19931,20899,7758,3201,4557,54076,52731,1345,52731,48819,1718,298,89,0,0,0,1119,37,22,71,21,165,493,20,169,310,40,0,0,29,11,737,1345,356,475,95,110,54076,50032,2214,919,1227,40,1033,54076,4215,3712,265,0,238,49861,45688,1718,275,1063,40,90,987,121,866,23603
2009,Scott County,Kansas,4658,2292,2366,331,368,253,193,101,605,611,815,376,261,377,288,79,43.1,3520,3485,922,744,3520,1722,1798,744,317,427,4658,4623,35,4623,4502,0,0,0,0,0,0,0,0,0,0,0,0,0,20,171,0,0,0,0,0,0,121,35,3,7,25,0,4658,4537,3,7,25,0,121,4658,454,454,0,0,0,4204,4176,0,0,0,0,0,28,0,28,2300
2009,Sedgwick County,Kansas,476195,235478,240717,38472,34951,35223,32580,32577,69791,62240,68368,27562,20136,27317,19282,7696,34.2,346431,328699,65317,54295,346431,169190,177241,54295,22675,31620,476195,458922,17273,458922,373579,41470,3944,1026,17,34,245,17863,2009,2093,991,190,402,8057,20,173,4121,280,26,30,0,224,21786,17273,4679,4482,2445,1959,476195,388012,48968,11087,20840,677,24400,476195,49727,43135,948,236,5408,426468,350313,40861,2870,17753,280,523,13868,224,13644,206792
2009,Seward County,Kansas,22648,11606,11042,2605,1758,2100,1556,1914,3206,3039,2719,1137,772,859,575,408,29.2,15152,14214,2407,1842,15152,7762,7390,1842,770,1072,22648,22127,521,22127,16064,667,231,29,0,0,0,757,181,61,0,9,0,266,20,175,240,0,0,0,0,0,4408,521,57,160,0,27,22648,16558,754,433,757,0,4682,22648,11618,10774,164,0,680,11030,9205,667,204,757,0,20,177,20,157,8160
2009,Shawnee County,Kansas,173845,84288,89557,12620,11468,11410,11159,11280,23079,22366,25785,11552,8862,12226,8687,3351,37.9,131240,125287,29355,24264,131240,62415,68825,24264,10137,14127,173845,168266,5579,168266,141252,15090,2176,357,60,0,5,2326,472,709,227,90,330,249,20,177,249,18,18,0,0,0,7404,5579,2150,1211,361,384,173845,145793,18243,3989,2719,24,8783,173845,15649,13563,705,159,1222,158196,135018,14749,1949,2294,18,197,3971,211,3760,78757
2009,Sheridan County,Kansas,2472,1220,1252,151,130,162,133,106,246,280,428,185,112,191,223,125,45.7,1913,1888,618,539,1913,926,987,539,226,313,2472,2456,16,2456,2407,20,10,0,0,0,0,0,0,0,0,0,0,0,20,179,0,0,0,0,0,0,19,16,0,16,0,0,2472,2423,20,26,0,0,19,2472,49,31,0,0,18,2423,2387,20,0,0,0,0,16,0,16,1262
2009,Sherman County,Kansas,5915,3267,2648,370,303,354,474,250,777,695,811,336,347,593,524,81,40.4,4664,4367,1403,1198,4664,2469,2195,1198,518,680,5915,5738,177,5738,5206,36,102,37,0,24,4,224,0,0,202,0,22,0,20,181,0,0,0,0,0,0,170,177,0,158,0,0,5915,5383,36,260,224,0,189,5915,547,436,0,0,111,5368,4903,20,51,224,0,25,145,0,145,3267
2009,Smith County,Kansas,3926,1904,2022,171,213,196,176,155,312,435,633,237,297,441,401,259,50.1,3184,3168,1279,1101,3184,1515,1669,1101,448,653,3926,3891,35,3891,3869,9,11,3,0,0,0,2,0,0,2,0,0,0,20,183,0,0,0,0,0,0,0,35,10,7,18,0,3926,3904,19,18,20,0,0,3926,40,30,0,0,10,3886,3846,9,4,2,0,0,25,0,25,2246
